seed,arm,fit,lambda_1,epoch,train_loss,train_nll,validation_nll
1003,A2,full_refit,0.01,19,0.6097327254242836,0.6086325714652338,nan
1003,A2,full_refit,0.01,20,0.6078465687124401,0.6067466510914541,nan
1003,A2,full_refit,0.01,21,0.6059647893819037,0.6048651076129632,nan
1003,A2,full_refit,0.01,22,0.6040871207167638,0.6029876765068154,nan
1003,A2,full_refit,0.01,23,0.6022132700281277,0.6011140671204659,nan
1003,A2,full_refit,0.01,24,0.6003429199288649,0.5992439639024572,nan
1003,A2,full_refit,0.01,25,0.5984757301433353,0.5973770281890628,nan
1003,A2,full_refit,0.01,26,0.596611339854442,0.595512900551676,nan
1003,A2,full_refit,0.01,27,0.5947493705602124,0.5936512036724337,nan
1003,A2,full_refit,0.01,28,0.592889429382713,0.5917915456821562,nan
1003,A2,full_refit,0.01,29,0.591031112740813,0.5899335238633738,nan
1003,A2,full_refit,0.01,30,0.5891740102668906,0.5880767285924505,nan
1003,A2,full_refit,0.01,31,0.5873177088227209,0.5862207473732973,nan
1003,A2,full_refit,0.01,32,0.585461796459399,0.5843651688074283,nan
1003,A2,full_refit,0.01,33,0.5836058661748996,0.5825095863552959,nan
1003,A2,full_refit,0.01,34,0.5817495193492246,0.5806536017706906,nan
1003,A2,full_refit,0.01,35,0.5798923687737264,0.5787968281266609,nan
1003,A2,full_refit,0.01,36,0.5780340412283977,0.5769388923885773,nan
1003,A2,full_refit,0.01,37,0.5761741795906699,0.5750794375197303,nan
1003,A2,full_refit,0.01,38,0.5743124444783411,0.5732181241238575,nan
1003,A2,full_refit,0.01,39,0.5724485154392497,0.5713546316386234,nan
1003,A2,full_refit,0.01,40,0.570582091705845,0.5694886590988812,nan
1003,A2,full_refit,0.01,41,0.5687128925387389,0.5676199254934707,nan
1003,A2,full_refit,0.01,42,0.5668406571923491,0.5657481697473434,nan
1003,A2,full_refit,0.01,43,0.5649651445474694,0.5638731503718749,nan
1003,A2,full_refit,0.01,44,0.5630861324672347,0.5619946448376995,nan
1003,A2,full_refit,0.01,45,0.5612034169410559,0.5601124487328776,nan
1003,A2,full_refit,0.01,46,0.5593168110834209,0.5582263747722075,nan
1003,A2,full_refit,0.01,47,0.5574261440506578,0.5563362517204732,nan
1003,A2,full_refit,0.01,48,0.5555312599301504,0.5544419232844802,nan
1003,A2,full_refit,0.01,49,0.5536320166452487,0.552543247017919,nan
1003,A2,full_refit,0.01,50,0.5517282849073764,0.5506400932715473,nan
1004,A1,full_refit,0.01,1,0.7797168912373056,0.7785380723519146,nan
1004,A1,full_refit,0.01,2,0.7765156310895701,0.7753374845638056,nan
1004,A1,full_refit,0.01,3,0.7733234348479321,0.7721460404492225,nan
1004,A1,full_refit,0.01,4,0.7701398313037211,0.7689632164981163,nan
1004,A1,full_refit,0.01,5,0.7669642870720352,0.7657884215090931,nan
1004,A1,full_refit,0.01,6,0.7637965852060283,0.7626214326310833,nan
1004,A1,full_refit,0.01,7,0.7606367701333915,0.7594622958589832,nan
1004,A1,full_refit,0.01,8,0.7574849482249354,0.7563111178675486,nan
1004,A1,full_refit,0.01,9,0.7543412284901109,0.7531680072777356,nan
1004,A1,full_refit,0.01,10,0.7512057081681426,0.7500330614687402,nan
1004,A1,full_refit,0.01,11,0.748078470284522,0.7469063649818901,nan
1004,A1,full_refit,0.01,12,0.74495958406156,0.743787990013592,nan
1004,A1,full_refit,0.01,13,0.7418491027664772,0.7406779937054636,nan
1004,A1,full_refit,0.01,14,0.7387470603989811,0.7375764144093203,nan
1004,A1,full_refit,0.01,15,0.7356534701391455,0.7344832696228362,nan
1004,A1,full_refit,0.01,16,0.7325683252114588,0.7313985561337295,nan
1004,A1,full_refit,0.01,17,0.7294916005238361,0.7283222514049671,nan
1004,A1,full_refit,0.01,18,0.7264232540380956,0.7252543154466932,nan
1004,A1,full_refit,0.01,19,0.7233632285278023,0.7221946932226401,nan
1004,A1,full_refit,0.01,20,0.7203114535228669,0.7191433167467072,nan
1004,A1,full_refit,0.01,21,0.7172678466567234,0.7161001061355928,nan
1004,A1,full_refit,0.01,22,0.714232315342877,0.7130649707742297,nan
1004,A1,full_refit,0.01,23,0.711204759467145,0.7100378115356428,nan
1004,A1,full_refit,0.01,24,0.7081850735484385,0.707018522941369,nan
1004,A1,full_refit,0.01,25,0.7051731477801206,0.704006994616794,nan
1004,A1,full_refit,0.01,26,0.7021688692168858,0.7010031130125083,nan
1004,A1,full_refit,0.01,27,0.6991721229825291,0.6980067629523417,nan
1004,A1,full_refit,0.01,28,0.6961827925516185,0.6950178278601075,nan
1004,A1,full_refit,0.01,29,0.6932007599335012,0.6920361896052559,nan
1004,A1,full_refit,0.01,30,0.6902259064532651,0.6890617289878981,nan
1004,A1,full_refit,0.01,31,0.6872581131021152,0.6860943261530918,nan
1004,A1,full_refit,0.01,32,0.6842972604272342,0.683133860842729,nan
1004,A1,full_refit,0.01,33,0.6813432288081377,0.6801802130574613,nan
1004,A1,full_refit,0.01,34,0.6783958985093984,0.6772332631766385,nan
1004,A1,full_refit,0.01,35,0.6754551491701489,0.6742928911248701,nan
1004,A1,full_refit,0.01,36,0.6725208596833343,0.6713589758137877,nan
1004,A1,full_refit,0.01,37,0.669592908312617,0.6684313950959212,nan
1004,A1,full_refit,0.01,38,0.6666711727191241,0.6655100259996115,nan
1004,A1,full_refit,0.01,39,0.6637555307110161,0.6625947458162754,nan
1004,A1,full_refit,0.01,40,0.6608458614928687,0.6596854334530821,nan
1004,A1,full_refit,0.01,41,0.65794204669197,0.6567819701868202,nan
1004,A1,full_refit,0.01,42,0.6550439714762857,0.6538842404177364,nan
1004,A1,full_refit,0.01,43,0.6521515254049566,0.6509921324714684,nan
1004,A1,full_refit,0.01,44,0.6492646026488801,0.6481055391558292,nan
1004,A1,full_refit,0.01,45,0.6463831022387684,0.6452243584251427,nan
1004,A1,full_refit,0.01,46,0.6435069282260805,0.6423484936259383,nan
1004,A1,full_refit,0.01,47,0.6406359896384127,0.6394778531380768,nan
1004,A1,full_refit,0.01,48,0.637770200678528,0.6366123502552269,nan
1004,A1,full_refit,0.01,49,0.6349094807909006,0.6337519033009755,nan
1004,A1,full_refit,0.01,50,0.6320537546226985,0.6308964359403234,nan
1004,A2,full_refit,0.01,1,0.7696493169275832,0.7684704980421923,nan
1004,A2,full_refit,0.01,2,0.7665317249154224,0.7653535581256725,nan
1004,A2,full_refit,0.01,3,0.7634231024491676,0.7622457031350337,nan
1004,A2,full_refit,0.01,4,0.7603230921714373,0.7591464779394966,nan
1004,A2,full_refit,0.01,5,0.7572311697183652,0.7560553190614652,nan
1004,A2,full_refit,0.01,6,0.7541470734788198,0.7529719666975316,nan
1004,A2,full_refit,0.01,7,0.7510708171889657,0.749896435244268,nan
1004,A2,full_refit,0.01,8,0.7480024882604875,0.7468288117535482,nan
1004,A2,full_refit,0.01,9,0.7449421684964436,0.7437691791463849,nan
1004,A2,full_refit,0.01,10,0.7418899085586192,0.7407175906310322,nan
1004,A2,full_refit,0.01,11,0.7388457182323757,0.7376740594605373,nan
1004,A2,full_refit,0.01,12,0.7358095652436946,0.7346385570733057,nan
1004,A2,full_refit,0.01,13,0.7327813820736839,0.7316110191663329,nan
1004,A2,full_refit,0.01,14,0.7297610784001338,0.7285913575442915,nan
1004,A2,full_refit,0.01,15,0.7267485543963731,0.7255794731563673,nan
1004,A2,full_refit,0.01,16,0.7237437108941179,0.7225752663942128,nan
1004,A2,full_refit,0.01,17,0.7207464548760926,0.7195786430222013,nan
1004,A2,full_refit,0.01,18,0.7177567008340203,0.716589516022541,nan
1004,A2,full_refit,0.01,19,0.7147743696059741,0.7136078047741615,nan
1004,A2,full_refit,0.01,20,0.711799386295653,0.7106334331412707,nan
1004,A2,full_refit,0.01,21,0.7088316782615258,0.7076663275129261,nan
1004,A2,full_refit,0.01,22,0.7058711735312941,0.7047064152052706,nan
1004,A2,full_refit,0.01,23,0.7029177996188852,0.7017536232412205,nan
1004,A2,full_refit,0.01,24,0.6999714826031596,0.698807877386086,nan
1004,A2,full_refit,0.01,25,0.6970321463606357,0.6958691013382611,nan
1004,A2,full_refit,0.01,26,0.6940997119187624,0.6929372160422901,nan
1004,A2,full_refit,0.01,27,0.6911740969468432,0.6900121391410788,nan
1004,A2,full_refit,0.01,28,0.6882552154106486,0.6870937845944067,nan
1004,A2,full_refit,0.01,29,0.6853429773967317,0.6841820624723586,nan
1004,A2,full_refit,0.01,30,0.6824372890869818,0.6812768789066671,nan
1004,A2,full_refit,0.01,31,0.6795380528498483,0.6783781361670862,nan
1004,A2,full_refit,0.01,32,0.6766451674144096,0.6754857328276503,nan
1004,A2,full_refit,0.01,33,0.6737585280999236,0.6725995639931646,nan
1004,A2,full_refit,0.01,34,0.6708780270799678,0.6697195215630314,nan
1004,A2,full_refit,0.01,35,0.6680035536654227,0.6668454945156085,nan
1004,A2,full_refit,0.01,36,0.6651349945967108,0.6639773692034349,nan
1004,A2,full_refit,0.01,37,0.6622722343454939,0.6611150296602228,nan
1004,A2,full_refit,0.01,38,0.6594151554401991,0.6582583579352106,nan
1004,A2,full_refit,0.01,39,0.6565636388458505,0.6554072344866535,nan
1004,A2,full_refit,0.01,40,0.6537175644390878,0.6525615386757431,nan
1004,A2,full_refit,0.01,41,0.650876811611663,0.6497211493924064,nan
1004,A2,full_refit,0.01,42,0.6480412600025365,0.6468859458084716,nan
1004,A2,full_refit,0.01,43,0.6452107903125328,0.6440558082064178,nan
1004,A2,full_refit,0.01,44,0.6423852851280873,0.6412306188068682,nan
1004,A2,full_refit,0.01,45,0.6395646296928269,0.6384102625347523,nan
1004,A2,full_refit,0.01,46,0.6367487126031725,0.6355946277048721,nan
1004,A2,full_refit,0.01,47,0.6339374264349432,0.6327836066386107,nan
1004,A2,full_refit,0.01,48,0.6311306683163035,0.6299770962299596,nan
1004,A2,full_refit,0.01,49,0.6283283404549522,0.6271749984694391,nan
1004,A2,full_refit,0.01,50,0.6255303506172697,0.6243772209229478,nan
1005,A1,full_refit,0.01,1,0.8342756282348247,0.8331173670953518,nan
1005,A1,full_refit,0.01,2,0.8313287657087245,0.8301712557921153,nan
1005,A1,full_refit,0.01,3,0.8283882047808814,0.8272314464412728,nan
1005,A1,full_refit,0.01,4,0.8254538921928314,0.8242979005392309,nan
1005,A1,full_refit,0.01,5,0.822525908923171,0.8213706726047054,nan
1005,A1,full_refit,0.01,6,0.8196043530762861,0.8184498542117841,nan
1005,A1,full_refit,0.01,7,0.8166892677569273,0.8155354891927645,nan
1005,A1,full_refit,0.01,8,0.8137806317358427,0.8126275579981627,nan
1005,A1,full_refit,0.01,9,0.8108783565807057,0.8097259729433476,nan
1005,A1,full_refit,0.01,10,0.8079822886966852,0.8068305796576376,nan
1005,A1,full_refit,0.01,11,0.8050922280519702,0.8039411759350577,nan
1005,A1,full_refit,0.01,12,0.8022079617377946,0.8010575461710673,nan
1005,A1,full_refit,0.01,13,0.7993292971547046,0.7981794953499702,nan
1005,A1,full_refit,0.01,14,0.7964560802964682,0.7953068675486993,nan
1005,A1,full_refit,0.01,15,0.7935881966819465,0.7924395467034544,nan
1005,A1,full_refit,0.01,16,0.790725562529268,0.7895774475741179,nan
1005,A1,full_refit,0.01,17,0.7878681142716296,0.7867205051810976,nan
1005,A1,full_refit,0.01,18,0.7850158002281621,0.7838686665255471,nan
1005,A1,full_refit,0.01,19,0.7821685748548645,0.7810218849247356,nan
1005,A1,full_refit,0.01,20,0.7793263947917322,0.7781801161016436,nan
1005,A1,full_refit,0.01,21,0.7764892160016598,0.7753433153173436,nan
1005,A1,full_refit,0.01,22,0.7736569916758871,0.7725114352545348,nan
1005,A1,full_refit,0.01,23,0.7708296707697063,0.7696844245397577,nan
1005,A1,full_refit,0.01,24,0.7680071970195201,0.7668622267553998,nan
1005,A1,full_refit,0.01,25,0.7651895082477679,0.7640447797388391,nan
1005,A1,full_refit,0.01,26,0.7623765357909827,0.7612320150001678,nan
1005,A1,full_refit,0.01,27,0.7595682039830329,0.7584238571951066,nan
1005,A1,full_refit,0.01,28,0.7567644297305993,0.7556202236978353,nan
1005,A1,full_refit,0.01,29,0.7539651222749948,0.7528210243719156,nan
1005,A1,full_refit,0.01,30,0.7511701832188274,0.7500261616146479,nan
1005,A1,full_refit,0.01,31,0.748379506820216,0.7472355306682197,nan
1005,A1,full_refit,0.01,32,0.7455929804668365,0.7444490200992452,nan
1005,A1,full_refit,0.01,33,0.7428104851937961,0.7416665123044461,nan
1005,A1,full_refit,0.01,34,0.7400318961317233,0.7388878839298149,nan
1005,A1,full_refit,0.01,35,0.7372570828418182,0.7361130061663979,nan
1005,A1,full_refit,0.01,36,0.7344859095626809,0.7333417449550638,nan
1005,A1,full_refit,0.01,37,0.7317182354256416,0.730573961162319,nan
1005,A1,full_refit,0.01,38,0.7289539146914858,0.7278095107822838,nan
1005,A1,full_refit,0.01,39,0.7261927970413051,0.725048245197613,nan
1005,A1,full_refit,0.01,40,0.7234347279346981,0.7222900115118964,nan
1005,A1,full_refit,0.01,41,0.720679549036032,0.7195346529538587,nan
1005,A1,full_refit,0.01,42,0.717927098702934,0.716782009347815,nan
1005,A1,full_refit,0.01,43,0.7151772125282064,0.7140319176423637,nan
1005,A1,full_refit,0.01,44,0.7124297239258949,0.711284212488791,nan
1005,A1,full_refit,0.01,45,0.7096844647541157,0.7085387268619425,nan
1005,A1,full_refit,0.01,46,0.7069412659708547,0.7057952927189965,nan
1005,A1,full_refit,0.01,47,0.7041999583223557,0.703053741694117,nan
1005,A1,full_refit,0.01,48,0.7014603730648307,0.7003139058276268,nan
1005,A1,full_refit,0.01,49,0.6987223427181691,0.6975756183264175,nan
1005,A1,full_refit,0.01,50,0.6959857018464907,0.694838714349118,nan
1005,A2,full_refit,0.01,1,0.8372825776911316,0.8361243165516586,nan
1005,A2,full_refit,0.01,2,0.8343317648674341,0.833174211231942,nan
1005,A2,full_refit,0.01,3,0.8313877400626111,0.8302308591649105,nan
1005,A2,full_refit,0.01,4,0.8284507157701035,0.827294474671219,nan
1005,A2,full_refit,0.01,5,0.8255208576872044,0.8243652258229743,nan
1005,A2,full_refit,0.01,6,0.8225982691201168,0.8214432177471812,nan
1005,A2,full_refit,0.01,7,0.8196829870507959,0.8185284880439938,nan
1005,A2,full_refit,0.01,8,0.8167749926250607,0.8156210189649648,nan
1005,A2,full_refit,0.01,9,0.813874226468887,0.8127207523830053,nan
1005,A2,full_refit,0.01,10,0.8109805967929068,0.8098275966626318,nan
1005,A2,full_refit,0.01,11,0.8080939753301227,0.8069414229930844,nan
1005,A2,full_refit,0.01,12,0.8052141943073207,0.8040620631135392,nan
1005,A2,full_refit,0.01,13,0.8023410557003817,0.8011893189564022,nan
1005,A2,full_refit,0.01,14,0.7994743501661004,0.7983229816929038,nan
1005,A2,full_refit,0.01,15,0.7966138759860559,0.7954628506518686,nan
1005,A2,full_refit,0.01,16,0.7937594502630126,0.792608744412613,nan
1005,A2,full_refit,0.01,17,0.7909109105072802,0.7897605022465196,nan
1005,A2,full_refit,0.01,18,0.7880681095016348,0.7869179788255898,nan
1005,A2,full_refit,0.01,19,0.7852309076743618,0.7840810364443724,nan
1005,A2,full_refit,0.01,20,0.7823991660663979,0.7812495378460481,nan
1005,A2,full_refit,0.01,21,0.7795727413085144,0.7784233410690795,nan
1005,A2,full_refit,0.01,22,0.776751482933676,0.7756022966445569,nan
1005,A2,full_refit,0.01,23,0.7739352328888953,0.7727862470265839,nan
1005,A2,full_refit,0.01,24,0.7711238268538254,0.7699750278953046,nan
1005,A2,full_refit,0.01,25,0.7683170966235772,0.7671684706172347,nan
1005,A2,full_refit,0.01,26,0.7655148725622026,0.7643664048579598,nan
1005,A2,full_refit,0.01,27,0.762716985355736,0.7615686605189053,nan
1005,A2,full_refit,0.01,28,0.7599232668892384,0.7587750687570568,nan
1005,A2,full_refit,0.01,29,0.7571335505340183,0.755985462341628,nan
1005,A2,full_refit,0.01,30,0.7543476712021225,0.7531996757126471,nan
1005,A2,full_refit,0.01,31,0.7515654653628641,0.750417544964617,nan
1005,A2,full_refit,0.01,32,0.748786771055764,0.7476389078187007,nan
1005,A2,full_refit,0.01,33,0.7460114278701534,0.7448636035734083,nan
1005,A2,full_refit,0.01,34,0.7432392768714909,0.742091473021903,nan
1005,A2,full_refit,0.01,35,0.7404701604858119,0.7393223583458831,nan
1005,A2,full_refit,0.01,36,0.737703922373009,0.7365561030100579,nan
1005,A2,full_refit,0.01,37,0.7349404073196597,0.7337925516802876,nan
1005,A2,full_refit,0.01,38,0.7321794611707264,0.7310315501787121,nan
1005,A2,full_refit,0.01,39,0.7294209308072315,0.7282729454792752,nan
1005,A2,full_refit,0.01,40,0.7266646641707626,0.7255165857425031,nan
1005,A2,full_refit,0.01,41,0.7239105103373887,0.722762320390931,nan
1005,A2,full_refit,0.01,42,0.7211583196513127,0.7200100002345785,nan
1005,A2,full_refit,0.01,43,0.7184079439371877,0.7172594776648912,nan
1005,A2,full_refit,0.01,44,0.7156592368119683,0.7145106069386725,nan
1005,A2,full_refit,0.01,45,0.7129120541054029,0.7117632445638458,nan
1005,A2,full_refit,0.01,46,0.7101662543722654,0.7090172497751277,nan
1005,A2,full_refit,0.01,47,0.7074216994498481,0.7062724850591612,nan
1005,A2,full_refit,0.01,48,0.704678254999071,0.7035288166721995,nan
1005,A2,full_refit,0.01,49,0.7019357909785819,0.7007861151011928,nan
1005,A2,full_refit,0.01,50,0.6991941820325371,0.6980442554469531,nan
1006,A1,full_refit,0.01,1,0.812654835853712,0.8115444526174639,nan
1006,A1,full_refit,0.01,2,0.8101710974822867,0.8090611099405447,nan
1006,A1,full_refit,0.01,3,0.8076871016340658,0.8065774752492797,nan
1006,A1,full_refit,0.01,4,0.8052030397175799,0.8040937404459716,nan
1006,A1,full_refit,0.01,5,0.8027190799607331,0.8016100748616259,nan
1006,A1,full_refit,0.01,6,0.8002353648064071,0.7991266226182355,nan
1006,A1,full_refit,0.01,7,0.7977520091081987,0.7966435006421501,nan
1006,A1,full_refit,0.01,8,0.7952691027546726,0.7941608008019329,nan
1006,A1,full_refit,0.01,9,0.7927867178325739,0.7916785965821264,nan
1006,A1,full_refit,0.01,10,0.7903049139228869,0.7891969483665662,nan
1006,A1,full_refit,0.01,11,0.7878237371738401,0.7867159028909786,nan
1006,A1,full_refit,0.01,12,0.785343215759013,0.784235489050175,nan
1006,A1,full_refit,0.01,13,0.7828633553710562,0.7817557135372867,nan
1006,A1,full_refit,0.01,14,0.7803841361023484,0.7792765577143254,nan
1006,A1,full_refit,0.01,15,0.7779055109215933,0.7767979759934747,nan
1006,A1,full_refit,0.01,16,0.7754274058083211,0.7743198958343169,nan
1006,A1,full_refit,0.01,17,0.7729497214397111,0.7718422192849101,nan
1006,A1,full_refit,0.01,18,0.7704723359509921,0.7693648256185182,nan
1006,A1,full_refit,0.01,19,0.7679951080048044,0.766887574319553,nan
1006,A1,full_refit,0.01,20,0.7655178794579062,0.7644103077070237,nan
1006,A1,full_refit,0.01,21,0.7630404772601518,0.7619328528205955,nan
1006,A1,full_refit,0.01,22,0.7605627146032783,0.759455022581521,nan
1006,A1,full_refit,0.01,23,0.7580843915430523,0.7569766164567312,nan
1006,A1,full_refit,0.01,24,0.7556052953349205,0.7544974208743455,nan
1006,A1,full_refit,0.01,25,0.7531252006808179,0.7520172095891587,nan
1006,A1,full_refit,0.01,26,0.7506438700712761,0.7495357441699498,nan
1006,A1,full_refit,0.01,27,0.7481610543841413,0.7470527747458491,nan
1006,A1,full_refit,0.01,28,0.7456764938141951,0.7445680410576346,nan
1006,A1,full_refit,0.01,29,0.7431899190874721,0.7420812737450464,nan
1006,A1,full_refit,0.01,30,0.7407010528387075,0.7395921957396652,nan
1006,A1,full_refit,0.01,31,0.7382096110422821,0.7371005236603956,nan
1006,A1,full_refit,0.01,32,0.7357153044602702,0.7346059691921019,nan
1006,A1,full_refit,0.01,33,0.7332178401395967,0.7321082404986574,nan
1006,A1,full_refit,0.01,34,0.7307169229995312,0.7296070437276786,nan
1006,A1,full_refit,0.01,35,0.7282122575000294,0.7271020846084413,nan
1006,A1,full_refit,0.01,36,0.725703549325437,0.7245930700830883,nan
1006,A1,full_refit,0.01,37,0.7231905070130269,0.7220797099008296,nan
1006,A1,full_refit,0.01,38,0.7206728435000224,0.7195617181450025,nan
1006,A1,full_refit,0.01,39,0.7181502776096227,0.7170388147083548,nan
1006,A1,full_refit,0.01,40,0.7156225355132103,0.7145107267494996,nan
1006,A1,full_refit,0.01,41,0.7130893521920668,0.7119771901512171,nan
1006,A1,full_refit,0.01,42,0.7105504728870132,0.7094379509674292,nan
1006,A1,full_refit,0.01,43,0.7080056544765466,0.7068927667981945,nan
1006,A1,full_refit,0.01,44,0.705454666681447,0.70434140798983,nan
1006,A1,full_refit,0.01,45,0.7028972929860482,0.7017836585502822,nan
1006,A1,full_refit,0.01,46,0.7003333312084835,0.699219316712923,nan
